mood,rms,zcr,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B,bpm
relaxed,0.10543726,0.04726901846042471,1251.572511604918,2744.776710304054,-154.0855,153.71823,-5.759889,34.56291,7.409255,-2.365934,9.817698,4.833462,-10.097402,16.861847,-1.9690462,2.5086355,1.8301425,0.3105155,0.52864224,0.89322126,0.49833307,0.4471448,0.35065836,0.25910458,0.26589456,0.21766232,0.34714687,0.22356085,0.20972955,92.28515625
relaxed,0.109902315,0.06069392495173745,1398.9130990171936,2977.0692567567567,-132.73482,150.65993,-17.343214,31.872444,0.8980707,-1.0238767,10.599681,7.389354,-11.886439,16.32599,-6.483507,1.2527295,-0.19661999,0.2894421,0.48886403,0.85657585,0.4412585,0.40031543,0.28120962,0.22363806,0.20529915,0.21415393,0.5056835,0.328812,0.26924437,95.703125
relaxed,0.18302082,0.07326669582528958,1632.6888121613522,3354.025021114865,-64.85093,136.5272,-24.703276,35.93784,9.531056,-6.869719,6.292277,10.540193,-8.860026,13.8702,-1.2813267,3.3937669,-2.8208268,0.19816212,0.34381524,0.5551699,0.2872384,0.43426332,0.40516645,0.2886405,0.55102044,0.36399406,0.5108223,0.3802551,0.26580873,107.666015625
relaxed,0.19708847,0.058806783904440156,1936.5111583225842,4345.841031461148,-103.6844,99.638756,20.416103,38.409992,11.439754,9.400672,-2.1193323,2.5501432,-4.576133,-0.6465557,-3.2177663,-0.89544374,-4.577299,0.27803445,0.50362664,0.49221155,0.5321975,0.48480436,0.39366704,0.4316382,0.25580153,0.2665128,0.22429664,0.2685358,0.20107022,89.10290948275862
relaxed,0.14728582,0.0726238236003861,2137.8693536080546,4569.985879434122,-137.53531,89.822,2.865049,34.444237,12.344391,14.75635,3.9072778,7.308977,-3.5745537,-1.1263068,-6.0732226,-0.8153465,-2.0527256,0.19438262,0.25786218,0.3093439,0.42664844,0.3818149,0.34725934,0.40865913,0.33843398,0.4447889,0.3746329,0.23188032,0.18043509,184.5703125
relaxed,0.18485631,0.08865415359555985,2417.7866311538246,5134.255569045608,-99.11811,82.193474,10.210489,31.81692,8.543589,12.482342,1.1791528,8.588131,0.46340537,0.7694524,-2.633253,0.38896078,-3.816148,0.3249765,0.4145156,0.5065812,0.6009541,0.49294984,0.43767327,0.49564293,0.3962189,0.39232576,0.34850618,0.33544698,0.3009223,89.10290948275862
relaxed,0.18876815,0.07146816180019305,2123.2262330745775,4678.608002533784,-101.96712,94.33087,15.846827,34.10632,11.343877,13.584028,3.6994324,7.9468293,-1.1258593,-1.4658456,-3.99554,2.082436,-0.77714187,0.42294434,0.5432968,0.48325533,0.47078303,0.38293904,0.44259185,0.46539137,0.3258918,0.39622605,0.28103772,0.23889428,0.24957469,89.10290948275862
relaxed,0.20259562,0.07029930320945946,2226.272255931277,4984.9780933277025,-90.94236,90.72347,20.021095,33.467342,15.423441,11.237051,3.031336,7.7990074,-1.0981759,0.9942153,-2.203158,0.29600102,-2.114861,0.38449982,0.50802886,0.5107186,0.5218593,0.47820342,0.48436445,0.4193289,0.27881265,0.37997705,0.39367956,0.3253314,0.28267696,89.10290948275862
relaxed,0.047724236,0.11786619208494209,3180.1027050144203,7165.48511402027,-206.64844,59.24357,40.74928,36.120663,13.257655,9.797267,-1.3480114,7.2958064,-4.5583386,3.338137,-6.5453496,0.8553475,-6.500083,0.5497356,0.35553125,0.33047804,0.21824212,0.23538882,0.1916664,0.2572899,0.42129952,0.37265125,0.51821053,0.44039384,0.53032583,89.10290948275862
relaxed,0.045091975,0.0986629765926641,2747.5379813151494,6296.300279771959,-219.61722,71.81909,31.71587,34.74834,12.884072,10.61255,-1.8106458,7.725025,-2.888486,4.860176,-3.0260508,1.9922401,-9.415816,0.38990244,0.2921265,0.40697473,0.32553598,0.50626343,0.22322834,0.2096845,0.38643295,0.25386146,0.20924936,0.19943973,0.31643528,89.10290948275862
relaxed,0.051003926,0.1070014629584942,2741.657085285303,6348.678341427365,-183.45001,78.079636,26.565388,28.549252,9.486275,9.875044,-3.4984899,6.344301,-3.3489497,8.130463,-4.128755,6.0888524,-1.6439909,0.22023779,0.21920158,0.51477736,0.38471636,0.53343195,0.34050024,0.3178758,0.41728902,0.32021943,0.33035356,0.24903333,0.303511,89.10290948275862
relaxed,0.050297968,0.09471713622104247,2635.4438111932695,6196.4494035050675,-205.8996,75.67769,31.262032,31.878378,9.819423,13.906365,-0.5484063,8.744193,-7.6541386,8.265804,-2.9751434,0.9139757,-6.6997747,0.2476447,0.18426815,0.2782943,0.2966508,0.6131349,0.28556147,0.21224348,0.4538571,0.27967906,0.18252578,0.19279097,0.27523077,89.10290948275862
relaxed,0.05430748,0.12202129584942085,2924.668919042044,6564.467641469595,-177.46362,72.819305,30.779669,29.028265,10.94148,17.25092,0.11377077,5.70421,-6.5950036,6.9254417,-5.31163,-1.5241659,-6.7642093,0.29808202,0.3208049,0.69827485,0.4325834,0.3032996,0.24693269,0.32109547,0.3589563,0.27846828,0.41339216,0.31665057,0.42957345,184.5703125
relaxed,0.231774,0.13278799167471042,2825.8110514517152,6015.537241342905,-34.264793,77.135826,13.098368,31.392471,6.7421575,-13.136476,-0.7586123,-5.7459307,-6.919444,-6.498586,-9.258386,-5.99653,-18.393618,0.3153331,0.24429503,0.47290722,0.37935966,0.18150899,0.37498456,0.2566407,0.1738824,0.12723583,0.37535933,0.70045817,0.37893012,112.34714673913044
relaxed,0.23663194,0.11772291264478764,2554.7500683346866,5413.147962415541,-21.799255,91.73208,-2.6623738,8.505391,-4.443454,-9.387198,1.2376732,-10.625376,-2.4473014,-5.251015,-5.540204,-2.8813105,-20.27516,0.27992782,0.26270834,0.5821093,0.3741097,0.20823486,0.67047215,0.3500999,0.13528681,0.12484847,0.40609166,0.46956554,0.26487085,112.34714673913044
relaxed,0.2349759,0.10768392555501931,2429.025772246989,5207.958984375,-27.521666,95.7756,1.7104143,5.315251,-6.350304,-11.554482,-1.5319284,-13.194788,-4.267841,-7.3148284,-4.0825467,-2.3597136,-20.879835,0.17118096,0.254725,0.74244326,0.3316325,0.1931893,0.7275588,0.34142476,0.14850637,0.1851843,0.5118617,0.4299848,0.19479376,107.666015625
relaxed,0.25072303,0.10805155043436293,2394.189847834575,4966.4794921875,-16.072798,94.788025,-7.4178114,3.9678013,-10.458998,-9.932456,2.6007779,-10.643976,-2.4420228,-2.4636362,-5.330447,-4.1339636,-20.356234,0.21282664,0.18537596,0.37737337,0.37252638,0.25014192,0.45661882,0.28014612,0.43115282,0.24927762,0.37258625,0.5510364,0.2562273,54.978390957446805
relaxed,0.28395557,0.11164107746138996,2646.115123977707,6138.085277660473,-26.492472,80.82789,6.165142,18.233448,-0.39911762,-16.912937,5.0479517,-9.055238,-10.9954,-10.301418,-14.67024,0.5845795,-9.529829,0.22630155,0.13055106,0.19600357,0.15615927,0.13029516,0.39497617,0.16913755,0.1467173,0.09681932,0.3280166,0.65267223,0.2131834,112.34714673913044
relaxed,0.18645874,0.08449339406370657,2372.545508205056,5727.624181798987,-105.5346,90.28882,43.962227,37.095894,8.834986,-0.17297632,9.600944,1.474881,-3.69873,4.7271852,-8.013839,4.4277644,-7.7283263,0.21451122,0.29952326,0.19972537,0.15740015,0.24491644,0.3259821,0.55180126,0.34977776,0.21575858,0.26109022,0.37298983,0.39728373,117.45383522727273
relaxed,0.18819503,0.1064471977557915,2382.39207620108,5437.258498733108,-77.8523,89.56011,15.17817,29.547558,11.226713,-2.5490167,8.354628,3.1528482,-2.879469,8.621968,-12.1356735,1.1517395,-7.2047954,0.1683295,0.44461703,0.34867015,0.2221603,0.32876685,0.25961277,0.5001863,0.35266805,0.28051907,0.2870327,0.20084237,0.13513988,112.34714673913044
relaxed,0.16153544,0.11947997104247104,2761.677840629615,6554.158308699324,-101.348175,77.805244,32.382072,31.73471,15.6674,-11.684908,9.398225,-1.9414288,-9.513983,12.304216,-10.146758,6.46719,-9.865158,0.21026307,0.29008344,0.180438,0.15569891,0.1427897,0.2262794,0.36177072,0.30105054,0.6677471,0.27044642,0.20897861,0.18100393,198.76802884615384
relaxed,0.20878857,0.13119118001930502,2813.7164695036436,6408.040144636824,-33.61004,77.88305,16.597412,19.673105,5.881897,5.994249,1.1582533,4.38745,0.19410034,1.0318667,-12.520838,-4.129057,-9.871453,0.2996054,0.48710278,0.20522544,0.18945631,0.20812674,0.4113042,0.5126471,0.3101595,0.4804596,0.26118186,0.28115124,0.22299424,58.72691761363637
relaxed,0.18314931,0.1082363055019305,2696.5938170250924,6215.155854096284,-58.15,80.78976,21.731947,26.997784,5.9333572,5.5870876,6.804545,8.13847,-2.59703,1.1022694,-8.357663,-4.163327,-8.4642935,0.322922,0.59066975,0.26078746,0.16670032,0.17469071,0.32005757,0.44830114,0.25175887,0.32224128,0.2777507,0.36764556,0.31121945,117.45383522727273
relaxed,0.030511511,0.06172327461389961,1275.3833274251149,2449.9630489864867,-333.4003,135.49718,7.9765077,22.77339,-1.4573467,2.9186282,-6.9545984,-7.0580177,-11.940563,2.1355274,3.1778612,-0.9474552,-12.438637,0.5663576,0.23249613,0.10118201,0.14017023,0.17549063,0.43327844,0.23025124,0.470611,0.27230647,0.16553137,0.22082096,0.2834881,135.99917763157896
relaxed,0.069769934,0.09172335002413128,2207.0831250520155,4757.590793918919,-235.9682,92.02796,14.040284,22.471653,3.30711,-8.339282,-1.419814,-6.718883,-16.968683,2.824978,-9.502762,-4.6947637,-11.733239,0.35435635,0.26354787,0.19201256,0.20701426,0.15685545,0.19141144,0.20102394,0.49843535,0.49301013,0.3104752,0.2829877,0.28483206,143.5546875
relaxed,0.07064007,0.08072099722490347,1913.0036389475144,3866.166068412162,-235.24516,99.033844,0.97479415,26.527296,8.865895,-12.737305,-12.911373,0.6721909,-13.041778,-6.408228,-16.44989,-7.1047187,-14.773783,0.22674255,0.255321,0.2685091,0.27513885,0.17664564,0.20071948,0.18493034,0.4620882,0.41743895,0.23817468,0.33601508,0.19966237,92.28515625
relaxed,0.11161901,0.053528067688223935,1624.0775119125394,3321.267947635135,-224.25348,107.647736,19.406494,34.274982,20.899717,2.1446314,-0.49071252,7.891923,-8.7095585,1.7608904,-1.5836253,-1.9283122,-7.734838,0.5222648,0.3683325,0.31618285,0.35903582,0.2549096,0.2457946,0.24445808,0.47470534,0.34768602,0.25524214,0.3085666,0.33429298,92.28515625
relaxed,0.14390767,0.051544778595559844,1497.7446357420863,2938.118269636824,-182.74164,123.4692,13.722514,38.3274,21.896353,4.8520546,2.1628013,13.730404,-3.412833,10.080919,-4.6254244,1.1140597,-2.13757,0.43084496,0.38461533,0.33648962,0.29397961,0.1996548,0.18849629,0.2119262,0.52751744,0.5598229,0.34038612,0.38778237,0.34711924,143.5546875
relaxed,0.15112513,0.06265082046332046,1608.3618074216954,3235.6755437077704,-108.50219,138.63884,-10.425466,11.770758,4.483676,2.4102054,-0.67303115,5.172637,-0.05562942,-8.759258,-4.685214,-3.588821,-2.3053865,0.2684563,0.37217066,0.42521894,0.2753752,0.43291742,0.29888457,0.3535358,0.24736288,0.23169792,0.5447478,0.32467958,0.3434107,61.5234375
relaxed,0.13627289,0.04820033482142857,1221.0598262795188,2316.0664326435813,-146.36913,159.11243,-20.482063,26.469742,-0.104318745,-2.0577114,-0.85303664,7.442012,3.648493,-6.2838044,0.20029923,1.6233292,-0.47946072,0.20297305,0.20376709,0.49985477,0.31314212,0.49820146,0.24568145,0.29516536,0.28167188,0.21687047,0.36990508,0.26642153,0.35096875,123.046875
relaxed,0.17608549,0.06574263996138996,1580.5190141406135,3101.903637035473,-91.560524,137.62642,-12.817427,7.472282,-5.0437484,1.8691025,-3.5184596,-2.4503584,0.12435844,-0.048055053,-0.615589,1.7477313,-7.137998,0.15826073,0.21177858,0.3574244,0.22451347,0.47784972,0.22359228,0.29328677,0.25133997,0.34439418,0.5589192,0.2909754,0.26790085,107.666015625
relaxed,0.15543619,0.06851962174227799,1614.9706325557215,3200.1332875844596,-102.634895,136.97043,-16.39256,8.942881,-3.1378875,3.5950637,-6.175623,5.133984,-0.71011764,2.727825,0.030535253,2.5842116,-4.2310843,0.17606851,0.26414666,0.47620723,0.27420327,0.58903664,0.274445,0.30163732,0.19644268,0.22384979,0.33970496,0.2653778,0.3477568,107.666015625
relaxed,0.14099808,0.06759396114864864,1562.9245582544245,2959.859322212838,-105.65571,137.33273,-18.952438,13.248667,-2.14367,8.385489,0.05002199,3.83978,-1.2355195,-1.5514871,-3.2711103,-4.3507853,-4.616056,0.32076406,0.42021015,0.7169709,0.3506491,0.18621413,0.21413466,0.45323357,0.3250327,0.25476477,0.52772087,0.46877277,0.51737213,61.5234375
relaxed,0.04337095,0.08547184181949807,2444.7433688671726,5922.420687288852,-208.29515,89.539185,17.392868,24.115694,10.464882,14.858104,6.8771276,12.045715,-5.4727564,9.29833,-3.0151205,6.325974,-3.3763244,0.25742942,0.16976973,0.21858053,0.38284853,0.54270667,0.43983862,0.4926641,0.24309386,0.26922715,0.32971197,0.3401113,0.6319107,123.046875
relaxed,0.046948347,0.12006440033783784,2744.303623540182,6352.419631545608,-169.94363,78.26447,13.761374,25.159126,12.514891,10.42724,4.264167,8.114098,-2.2173686,7.7964473,-2.7912176,5.303724,-3.2784448,0.27669185,0.36817402,0.2892654,0.35320544,0.61184657,0.36592633,0.35403082,0.31977865,0.59207624,0.7170607,0.4254074,0.39566395,123.046875
relaxed,0.046255685,0.11846193291505791,2803.809370811451,6575.8162214949325,-172.28879,73.74513,16.212894,29.433823,15.944543,6.777337,-0.8563124,9.745441,-0.10044902,4.3862066,-4.3174396,5.025239,-1.3798323,0.34382874,0.60790086,0.3407474,0.20566179,0.2723589,0.360225,0.6060336,0.33839813,0.34710717,0.4448017,0.3391906,0.3847024,123.046875
relaxed,0.046646383,0.11709323721042471,2619.2708303546865,5993.131070523648,-162.67265,81.18263,3.5177474,25.754555,10.908586,7.4267964,-1.1893313,10.052617,1.0828022,4.7157626,-6.225365,4.3607326,6.350744,0.38205296,0.39697868,0.37876374,0.35404727,0.5768893,0.33258376,0.34647396,0.23387842,0.2842445,0.3023064,0.39408234,0.71077317,123.046875
relaxed,0.04567867,0.1435226381515444,3080.4087901676585,6919.765493032095,-154.72345,71.402054,11.755476,18.150923,12.090724,11.439624,0.61919826,7.1705246,-0.4891694,7.862467,-2.8102555,1.3708993,-5.8621163,0.30584747,0.49990386,0.2531769,0.29504102,0.52979195,0.28830758,0.35112855,0.31019598,0.5129408,0.708021,0.42706564,0.429278,123.046875
relaxed,0.12743756,0.059789002171814674,2023.8774529554037,4344.469225084459,-159.99257,89.0099,4.906933,27.642584,-1.9419183,8.054176,-9.698051,-6.7411637,-11.38631,-10.788063,-16.874388,-10.937566,-16.852589,0.181417,0.23657227,0.4194149,0.2539741,0.10071266,0.116470575,0.081521936,0.22526003,0.51384443,0.29465777,0.26140368,0.17435211,172.265625
relaxed,0.22414552,0.04177161257239382,1584.847605141039,3578.294578758446,-122.8863,110.18895,16.05501,37.499977,1.9205265,18.418282,-8.081339,2.134866,-6.741499,-7.5935717,-9.052076,-5.4593463,-10.389689,0.28201124,0.17546502,0.1925594,0.27894333,0.23685429,0.43932462,0.31679526,0.34334797,0.39984763,0.19843587,0.13744211,0.14977802,172.265625
relaxed,0.31355816,0.0332351743484556,1303.256440985359,3002.4268897804054,-102.68506,120.72535,27.730185,50.570667,6.001211,24.96213,-4.22349,8.224729,-1.291565,-7.773577,-5.2642937,-4.895969,-5.7194104,0.2529453,0.13598406,0.095654346,0.1683868,0.22930293,0.5581635,0.30068886,0.19747455,0.16710557,0.2022927,0.37639508,0.25526315,86.1328125
relaxed,0.1906811,0.05062100325772201,1759.732846133682,3914.969119510135,-125.989174,102.571266,6.552759,37.632572,1.7795618,9.947933,-11.237467,-1.7013642,-8.3127,-9.388302,-10.772748,-8.220516,-13.526599,0.35851973,0.217968,0.22400822,0.2186708,0.17121601,0.47792757,0.21634093,0.16968383,0.3164332,0.19051276,0.11176845,0.16079019,86.1328125
relaxed,0.11750461,0.05543217603764479,1987.0302974354506,4326.718881967905,-155.96094,94.236786,2.5583284,21.175886,-2.5953326,7.9024363,-12.907636,-7.6913733,-10.846255,-8.590725,-14.960179,-8.697764,-16.120523,0.12279938,0.14091995,0.3526923,0.2547292,0.13564532,0.26736775,0.16215084,0.20758602,0.5708049,0.3566089,0.2613198,0.17468567,172.265625
relaxed,0.1823665,0.058384486607142856,1718.21794171308,3791.4234058277025,-162.57773,99.51647,34.345276,44.531258,18.839449,15.968326,18.822687,6.941358,5.979674,11.622243,-0.34157452,11.965954,-2.521302,0.40929687,0.4184847,0.31449702,0.3280598,0.50816005,0.8094255,0.70398563,0.37829217,0.23048218,0.21167469,0.26115245,0.27219293,151.99908088235293
relaxed,0.17103757,0.037644787644787646,1562.0845360535675,3623.3979096283783,-168.6761,112.341095,43.051117,43.957508,18.041039,2.53914,8.128424,0.46837443,4.1871715,5.1325526,-7.533355,9.121241,-0.9828548,0.45923576,0.48524728,0.4019118,0.4618336,0.45795238,0.5425084,0.4642973,0.4286293,0.37270528,0.2689438,0.30838248,0.3100501,151.99908088235293
relaxed,0.17404988,0.03916995958011583,1679.5939899370908,4097.294657939189,-162.10744,101.43916,49.156017,44.24837,13.159724,12.600885,10.797988,8.354207,4.5962415,2.3120837,-7.178694,7.7240257,-1.1001452,0.39509293,0.38224986,0.31885466,0.27824455,0.29624978,0.40878636,0.54158086,0.6521752,0.5682827,0.4825372,0.45106784,0.37296632,151.99908088235293
relaxed,0.17042807,0.0375637216457529,1683.2158830200635,4080.708271748311,-159.17079,100.91497,45.3724,45.0771,13.114499,15.820822,10.681632,7.342569,3.8220499,6.015779,-5.3545647,6.7766104,-0.33222726,0.40203476,0.36206478,0.2918139,0.3681085,0.5009462,0.7543505,0.6411662,0.51595837,0.5191168,0.40878275,0.39490387,0.3020882,151.99908088235293
relaxed,0.178575,0.045287614623552123,1718.2933047654124,4191.533599028716,-129.8357,108.20901,23.520693,34.77523,14.5969515,9.635683,8.985284,8.006594,4.2976227,11.569059,-2.1235814,4.851376,-6.3505774,0.43087524,0.39669642,0.37727368,0.38363189,0.35100096,0.51590204,0.45289898,0.45539984,0.5255939,0.44167724,0.41394424,0.33763707,75.99954044117646
relaxed,0.012444048,0.03812175736003861,1256.4776911459187,2325.1286687077704,-450.29868,125.71725,9.292282,19.640652,0.3794283,5.7880745,-13.121505,-6.399634,-14.3081,-2.9087975,-13.501497,-10.500058,-12.111961,0.2261985,0.18715985,0.30082798,0.27639782,0.37070718,0.09756633,0.0973899,0.15167914,0.057379536,0.06704384,0.19862062,0.58043975,117.45383522727273
relaxed,0.02124601,0.03896069618725869,1093.0091621362676,1924.6859163851352,-448.18793,134.67975,7.017726,17.430597,0.7194607,-2.443044,-13.589632,-10.208321,-13.644537,-9.296756,-22.032053,-15.869337,-16.700596,0.30092472,0.13370305,0.05466667,0.11308656,0.37447578,0.2116797,0.51955795,0.47249764,0.14085203,0.07619731,0.05498537,0.17669304,83.35433467741936
relaxed,0.029136052,0.04774033240830116,1418.8015745137036,2564.2802470439187,-405.08167,126.56335,20.610626,12.043432,-1.2284229,-2.05787,-14.923164,-6.8505983,-16.33779,-10.407509,-22.454897,-12.40873,-21.928202,0.09838799,0.13295846,0.31016174,0.20512815,0.28826687,0.1683878,0.41651174,0.41812965,0.08883231,0.011107262,0.05976509,0.18207435,123.046875
relaxed,0.028032385,0.06876847550675676,2149.932142342499,5254.018422719595,-384.56097,97.8502,44.043488,-3.6505644,-1.4317955,1.1172901,-25.17917,3.324763,-26.954147,0.9036342,-29.68827,-8.045691,-23.63406,0.12335641,0.046150215,0.080288485,0.13524379,0.56838673,0.29789516,0.37478048,0.40136042,0.124961115,0.008658365,0.037020903,0.17419554,135.99917763157896
relaxed,0.03752823,0.05172764840733591,1255.7498298426422,2133.0342060810813,-382.08875,120.66226,1.1974145,2.6306872,-8.033691,-7.9848766,-18.467035,-11.958049,-12.482802,-3.235956,-5.1813035,-9.06474,-16.842884,0.08211797,0.049097072,0.1383069,0.15741418,0.5201807,0.16125719,0.16818072,0.26382425,0.14169158,0.18858849,0.14605242,0.2113592,143.5546875
relaxed,0.24374944,0.08146755851833977,2331.874948130568,5929.238149282095,-56.740597,101.309105,19.973646,12.734124,26.006542,-0.9627233,13.729185,-4.272214,9.2815275,5.536567,-8.549156,4.9376774,-4.259006,0.25392887,0.26730418,0.40649652,0.2682198,0.34104565,0.26904315,0.381974,0.3652474,0.38590884,0.67034805,0.4033106,0.42182103,86.1328125
relaxed,0.24039994,0.08584512246621621,2283.891372104555,5408.616844383446,-52.262775,102.29442,11.086351,14.432573,27.584093,-3.47937,15.193343,0.03271284,7.3994718,6.9780684,-5.9832826,5.604575,-4.751009,0.30296758,0.3198962,0.48054376,0.3408029,0.42153537,0.3605881,0.54504925,0.4667547,0.3812619,0.5082539,0.45138365,0.47680894,172.265625
relaxed,0.23140538,0.06327295487451738,1891.853585896161,4444.735800253378,-95.23214,115.723404,32.205517,9.954819,21.21855,7.1263022,13.829878,0.9891367,8.889668,3.3174992,-2.4435647,2.9136734,0.49908105,0.36836585,0.33262372,0.40778375,0.32296067,0.4149366,0.30135384,0.43439856,0.44704556,0.35654268,0.48785833,0.4315025,0.59163034,172.265625
relaxed,0.20985442,0.04697680381274131,1650.2546965952147,3858.101509712838,-140.27524,122.060875,45.135986,15.693263,21.22154,2.5775394,12.067057,9.067885,12.019706,-4.651683,-3.0204473,0.77488256,1.3495407,0.5213204,0.68034995,0.35691723,0.2455135,0.3076329,0.22621813,0.37911174,0.28200582,0.4423837,0.57208073,0.5463503,0.5717004,172.265625
relaxed,0.15585463,0.05374675736003861,1395.0941657581438,3031.151683910473,-194.61179,139.742,26.369349,15.264159,19.392166,7.7568483,2.1998613,1.3387942,5.038371,-6.5357666,-8.31551,-1.9827023,-1.9406033,0.2654825,0.40983728,0.45135093,0.3078781,0.42147842,0.2526047,0.25227726,0.2259403,0.36969072,0.7190758,0.40369228,0.28704226,86.1328125
relaxed,0.028907076,0.06689076073841699,1375.298191477833,2570.557300464527,-341.79877,134.2448,5.6191936,21.988705,-1.6196535,3.3096871,-6.0206566,-7.256757,-11.464001,3.628431,3.0421858,-0.6279854,-12.863511,0.5820095,0.23936136,0.10975855,0.15459113,0.1929605,0.46820676,0.24568897,0.43417346,0.27418223,0.18431269,0.22737595,0.28670806,92.28515625
relaxed,0.06901034,0.09082596826737452,2149.908359716117,4601.204866976352,-239.45607,92.972916,13.9756975,25.050838,3.3948948,-8.683912,-2.617397,-7.2349877,-17.601551,2.0633333,-8.098717,-4.1703324,-11.553389,0.35329428,0.2632482,0.19614974,0.20763132,0.1520694,0.18520603,0.20154373,0.5210058,0.47320142,0.29428247,0.27805713,0.28820637,92.28515625
relaxed,0.06909594,0.08174469111969113,1957.4093953441525,3994.1597603462837,-235.06741,98.872894,1.4092143,22.863432,7.7621436,-11.977588,-10.913329,1.0094543,-13.063088,-6.2612224,-16.653341,-7.9529853,-15.109836,0.23596138,0.24481726,0.24894926,0.24870324,0.160552,0.18423955,0.1972558,0.49966502,0.44224116,0.24832183,0.3406331,0.20292631,92.28515625
relaxed,0.10873986,0.055168240226833976,1638.7270653100018,3349.951171875,-223.56892,106.99953,18.813677,33.872852,20.461983,0.5316002,-3.3010724,6.499328,-10.040634,1.0097185,-2.6184595,-1.92687,-8.159957,0.50891197,0.35935038,0.31322637,0.36959478,0.25922927,0.24764617,0.22234102,0.44542295,0.32718268,0.23929536,0.29886866,0.32180592,92.28515625
relaxed,0.14229746,0.0512355966457529,1487.3999259496093,2912.2617979307433,-187.1279,123.99449,13.136662,38.8189,22.070555,5.5081844,3.1728053,13.883655,-2.3946297,10.75812,-4.7327347,1.1401579,-1.6405284,0.4206312,0.38080803,0.3203727,0.2736053,0.19898896,0.20039034,0.23200679,0.54523,0.5677338,0.3512949,0.39113703,0.33925113,135.99917763157896
relaxed,0.11415262,0.11400518822393822,2792.937864786001,5769.9423300253375,-155.74171,67.48147,3.2050931,8.61785,-10.349937,-2.9184444,-2.055023,-5.210923,3.158236,2.8148432,-9.225487,-5.9477572,-5.1093144,0.3369497,0.29156306,0.33547604,0.35624307,0.33642024,0.53890014,0.41820908,0.39644814,0.24491182,0.24506034,0.3164817,0.2932916,123.046875
relaxed,0.1144617,0.11263649251930502,2783.224956416894,5821.572133657095,-154.77467,69.0936,8.665821,10.590538,-8.082086,0.17099482,-0.16579714,-9.229994,-0.09041351,1.3188347,-7.980459,-5.1552777,-7.240187,0.40633577,0.28958932,0.32399938,0.3779588,0.35746458,0.47442213,0.30902356,0.3395631,0.2675795,0.29993972,0.42927906,0.41400582,123.046875
relaxed,0.129399,0.09873838682432433,2847.4210300874206,6175.581318623311,-136.84903,73.26247,26.354355,16.471663,4.4742203,5.7123475,1.0470723,-3.5117686,-0.49327204,1.3801619,-7.4595623,-0.2751884,-5.870917,0.3393001,0.27236837,0.43212962,0.6009642,0.42936832,0.46678233,0.3613762,0.39285627,0.3998542,0.29490453,0.35468024,0.26068544,123.046875
relaxed,0.14998443,0.101886763996139,2677.1216118792895,5791.184543918919,-123.04763,79.9263,24.141882,13.319506,-2.2169473,3.5078506,-3.1690335,-7.1021714,4.1804047,8.786005,-4.329473,5.121809,-1.412625,0.38578063,0.24716231,0.3227606,0.50090504,0.38649708,0.49235526,0.37252396,0.5240347,0.3459087,0.2408391,0.25282124,0.23892662,123.046875
relaxed,0.15554409,0.10202627292471042,2704.9103738957856,5855.617873733108,-89.523476,76.40216,14.048581,21.17763,2.049897,0.09290858,4.6871533,2.331406,5.880495,1.9029889,-3.6518955,-4.0413666,-7.538612,0.2664671,0.2209492,0.3814339,0.5267785,0.42028347,0.56336695,0.28141984,0.29910725,0.18622091,0.24130529,0.3793232,0.27244985,123.046875
relaxed,0.18075687,0.08637110883204634,2324.7563033974925,5139.618084881757,-84.42302,101.391304,20.823683,16.299284,17.327747,8.972589,-2.5203154,11.936828,-3.2163439,3.5544639,1.5691408,4.103921,-0.07634396,0.30611673,0.5584975,0.2884047,0.34796786,0.23288696,0.32463923,0.5754513,0.31754696,0.32183003,0.24084665,0.3495347,0.30161044,73.828125
relaxed,0.20740902,0.07526506696428571,2118.5557002735245,4651.171875,-72.97706,108.3555,15.1983,14.104759,15.934908,5.6178517,0.22960371,10.78395,-1.7736256,5.083276,1.086847,5.798933,-0.5967554,0.22813995,0.36951727,0.2611582,0.3691213,0.2447926,0.32952634,0.5478254,0.27641264,0.32467663,0.27194056,0.47213864,0.36112887,107.666015625
relaxed,0.1878761,0.0961273075530888,2448.139638827382,5566.748706714527,-72.41269,96.26385,24.046951,16.325628,14.443263,10.071689,0.23949249,8.065821,-2.4378011,7.839494,1.1955285,3.1015992,-0.17151362,0.288017,0.5521672,0.3043121,0.370619,0.23549314,0.30368143,0.5866265,0.3442335,0.395926,0.26343527,0.32550514,0.37507436,112.34714673913044
relaxed,0.20222348,0.08595446730212356,2556.688900237873,6302.161634290541,-48.900978,82.96405,23.99819,23.339712,13.078136,12.168502,3.050261,7.8888736,-2.2493756,4.374114,-3.8522766,2.9577858,-2.128993,0.24425927,0.3646973,0.2658288,0.43177465,0.22468896,0.25109866,0.53007996,0.28441802,0.38412,0.23286709,0.37947866,0.33477452,73.828125
